timestamp,source_ip,destination_ip,protocol,source_port,destination_port,packets,bytes,scenario
2026-09-10 00:19:09.598694709,192.168.10.20,140.82.112.3,TCP,55170,443,1,681,normal
2026-09-10 00:19:12.782749185,192.168.10.10,52.95.110.20,TCP,49538,443,69,30566,normal
2026-09-10 00:19:18.496008300,192.168.10.21,17.253.144.10,TCP,55228,443,11,6081,normal
2026-09-10 00:19:20.921003699,192.168.10.21,17.253.144.10,TCP,49507,443,7,4735,normal
2026-09-10 00:19:29.406565825,192.168.10.21,157.240.1.35,TCP,57311,443,6,3328,normal
2026-09-10 00:19:30.195340856,192.168.10.20,192.168.10.1,UDP,65061,53,13,8416,normal
2026-09-10 00:19:33.589901319,192.168.10.12,34.231.20.5,TCP,53010,8883,3,481,normal
2026-09-10 00:19:37.088388272,192.168.10.11,142.250.185.46,TCP,60052,443,26,14932,normal
2026-09-10 00:19:51.005932548,192.168.10.13,54.239.28.85,TCP,58516,443,13,4049,normal
2026-09-10 00:19:59.053348351,192.168.10.20,140.82.112.3,TCP,64543,443,13,8685,normal
2026-09-10 00:20:00.470634067,192.168.10.12,192.168.10.1,UDP,53442,53,1,131,normal
2026-09-10 00:20:02.825451246,192.168.10.13,54.239.28.85,TCP,59070,443,8,2043,normal
2026-09-10 00:20:03.729335553,192.168.10.10,52.95.110.20,TCP,63601,443,7,3592,normal
2026-09-10 00:20:22.635460484,192.168.10.11,192.168.10.1,UDP,53538,53,15,11845,normal
2026-09-10 00:20:24.473208471,192.168.10.10,52.95.110.20,TCP,53719,443,33,12472,normal
2026-09-10 00:20:26.919487779,192.168.10.21,157.240.1.35,TCP,58135,443,18,13513,normal
2026-09-10 00:20:28.464737640,192.168.10.10,162.159.200.1,UDP,53408,123,23,11075,normal
2026-09-10 00:20:34.247979820,192.168.10.10,52.95.110.20,TCP,52183,443,12,6188,normal
2026-09-10 00:20:39.211399064,192.168.10.20,142.250.185.46,TCP,64830,443,8,5017,normal
2026-09-10 00:20:44.716709344,192.168.10.12,34.231.20.5,TCP,61021,8883,4,712,normal
2026-09-10 00:20:46.015589601,192.168.10.20,192.168.10.1,UDP,56445,53,15,13843,normal
2026-09-10 00:20:48.205778467,192.168.10.10,162.159.200.1,UDP,59555,123,1,525,normal
2026-09-10 00:21:05.026560238,192.168.10.11,192.168.10.1,UDP,60521,53,21,17688,normal
2026-09-10 00:21:08.470410412,192.168.10.13,54.239.28.85,TCP,54469,443,9,2811,normal
2026-09-10 00:21:10.725715119,192.168.10.12,34.231.20.5,TCP,59572,8883,1,175,normal
2026-09-10 00:21:13.317920191,192.168.10.20,13.107.42.14,TCP,62973,443,23,17804,normal
2026-09-10 00:21:14.800432855,192.168.10.10,52.95.110.20,TCP,50298,443,45,22640,normal
2026-09-10 00:21:15.014604907,192.168.10.21,17.253.144.10,TCP,63046,443,19,13088,normal
2026-09-10 00:21:19.643003467,192.168.10.12,34.231.20.5,TCP,52605,8883,4,552,normal
2026-09-10 00:21:38.355868253,192.168.10.21,17.253.144.10,TCP,54110,443,8,4967,normal
2026-09-10 00:21:47.191891735,192.168.10.12,34.231.20.5,TCP,59495,8883,1,126,normal
2026-09-10 00:22:09.009243829,192.168.10.20,140.82.112.3,TCP,63307,443,14,9215,normal
2026-09-10 00:22:12.960978099,192.168.10.12,34.231.20.5,TCP,64588,8883,4,568,normal
2026-09-10 00:22:13.830450555,192.168.10.12,34.231.20.5,TCP,59291,8883,3,446,normal
2026-09-10 00:22:15.367740892,192.168.10.10,192.168.10.1,UDP,61699,53,5,2683,normal
2026-09-10 00:22:16.517492840,192.168.10.10,52.95.110.20,TCP,56717,443,1,489,normal
2026-09-10 00:22:25.372133730,192.168.10.10,52.95.110.20,TCP,58372,443,3,1421,normal
2026-09-10 00:22:25.576184419,192.168.10.10,52.95.110.20,TCP,51797,443,1,481,normal
2026-09-10 00:22:32.438236648,192.168.10.13,54.239.28.85,TCP,63866,443,10,2778,normal
2026-09-10 00:22:39.338488549,192.168.10.21,17.253.144.10,TCP,56241,443,25,16537,normal
2026-09-10 00:22:43.301021958,192.168.10.11,45.57.40.1,TCP,61337,443,18,18714,normal
2026-09-10 00:22:45.621816108,192.168.10.10,162.159.200.1,UDP,59783,123,11,5922,normal
2026-09-10 00:22:49.110511096,192.168.10.10,52.95.110.20,TCP,61996,443,15,6775,normal
2026-09-10 00:22:50.109874467,192.168.10.10,52.95.110.20,TCP,60869,443,1,564,normal
2026-09-10 00:22:56.891972574,192.168.10.10,52.95.110.20,TCP,52327,443,3,1294,normal
2026-09-10 00:22:58.839715456,192.168.10.10,52.95.110.20,TCP,57675,443,1,528,normal
2026-09-10 00:23:01.386914586,192.168.10.10,52.95.110.20,TCP,61964,443,6,2874,normal
2026-09-10 00:23:05.365531137,192.168.10.21,17.253.144.10,TCP,61453,443,11,6782,normal
2026-09-10 00:23:07.199905665,192.168.10.11,45.57.40.1,TCP,63892,443,18,19619,normal
2026-09-10 00:23:08.860169154,192.168.10.10,52.95.110.20,TCP,57789,443,25,17055,normal
2026-09-10 00:23:10.252576013,192.168.10.13,54.239.28.85,TCP,60368,443,2,728,normal
2026-09-10 00:23:18.948726540,192.168.10.21,157.240.1.35,TCP,59797,443,21,13499,normal
2026-09-10 00:23:19.158123012,192.168.10.20,142.250.185.46,TCP,64903,443,12,8249,normal
2026-09-10 00:23:24.365787128,192.168.10.12,34.231.20.5,TCP,55250,8883,6,988,normal
2026-09-10 00:23:27.620995190,192.168.10.13,54.239.28.85,TCP,62232,443,1,251,normal
2026-09-10 00:23:30.372084465,192.168.10.10,52.95.110.20,TCP,59084,443,18,9158,normal
2026-09-10 00:23:34.089873277,192.168.10.10,192.168.10.1,UDP,64174,53,9,5439,normal
2026-09-10 00:23:43.398792120,192.168.10.13,54.239.28.85,TCP,63442,443,7,2213,normal
2026-09-10 00:23:43.859436052,192.168.10.20,13.107.42.14,TCP,49404,443,19,15023,normal
2026-09-10 00:23:56.586148701,192.168.10.10,52.95.110.20,TCP,52164,443,20,10680,normal
2026-09-10 00:24:02.220342973,192.168.10.20,192.168.10.1,UDP,65444,53,14,12104,normal
2026-09-10 00:24:04.137627021,192.168.10.11,192.168.10.1,UDP,51104,53,12,10342,normal
2026-09-10 00:24:06.121502897,192.168.10.21,17.253.144.10,TCP,50335,443,19,11023,normal
2026-09-10 00:24:07.015025996,192.168.10.21,142.250.185.46,TCP,65122,443,4,2585,normal
2026-09-10 00:24:07.090613231,192.168.10.12,34.231.20.5,TCP,62196,8883,4,568,normal
2026-09-10 00:24:07.147679673,192.168.10.13,162.159.200.1,UDP,62008,123,10,2698,normal
2026-09-10 00:24:08.887875148,192.168.10.10,162.159.200.1,UDP,53207,123,7,4298,normal
2026-09-10 00:24:15.066843105,192.168.10.21,157.240.1.35,TCP,56834,443,6,3397,normal
2026-09-10 00:24:17.243202655,192.168.10.10,52.95.110.20,TCP,59524,443,6,2885,normal
2026-09-10 00:24:20.563751313,192.168.10.20,142.250.185.46,TCP,59059,443,8,4938,normal
2026-09-10 00:24:27.528047773,192.168.10.10,162.159.200.1,UDP,65368,123,48,26422,normal
2026-09-10 00:24:33.552892881,192.168.10.10,52.95.110.20,TCP,49467,443,12,6899,normal
2026-09-10 00:24:36.672750233,192.168.10.11,192.168.10.1,UDP,64678,53,1,863,normal
2026-09-10 00:24:37.732424952,192.168.10.10,162.159.200.1,UDP,55605,123,2,745,normal
2026-09-10 00:24:39.466971361,192.168.10.10,52.95.110.20,TCP,61618,443,2,805,normal
2026-09-10 00:24:47.217972538,192.168.10.12,34.231.20.5,TCP,53227,8883,1,150,normal
2026-09-10 00:24:56.799265309,192.168.10.20,142.250.185.46,TCP,50772,443,5,3726,normal
2026-09-10 00:25:00.205269021,192.168.10.10,52.95.110.20,TCP,56530,443,10,4251,normal
2026-09-10 00:25:00.561019248,192.168.10.20,142.250.185.46,TCP,55981,443,3,2061,normal
2026-09-10 00:25:12.387495545,192.168.10.10,52.95.110.20,TCP,52476,443,14,7674,normal
2026-09-10 00:25:20.088504418,192.168.10.10,192.168.10.1,UDP,62209,53,30,23402,normal
2026-09-10 00:25:23.264054898,192.168.10.10,52.95.110.20,TCP,53468,443,24,13871,normal
2026-09-10 00:25:34.003674492,192.168.10.12,34.231.20.5,TCP,65487,8883,5,676,normal
2026-09-10 00:25:35.807030537,192.168.10.10,192.168.10.1,UDP,52128,53,19,10300,normal
2026-09-10 00:25:38.455148095,192.168.10.10,52.95.110.20,TCP,56151,443,2,850,normal
2026-09-10 00:25:43.827597958,192.168.10.21,157.240.1.35,TCP,63883,443,26,15083,normal
2026-09-10 00:25:44.636929658,192.168.10.10,52.95.110.20,TCP,55264,443,9,5791,normal
2026-09-10 00:25:56.455836102,192.168.10.10,52.95.110.20,TCP,57280,443,2,1235,normal
2026-09-10 00:25:56.892953858,192.168.10.11,142.250.185.46,TCP,60075,443,23,14400,normal
2026-09-10 00:25:56.912235276,192.168.10.12,34.231.20.5,TCP,58600,8883,1,131,normal
2026-09-10 00:25:57.688316476,192.168.10.20,13.107.42.14,TCP,64274,443,27,19074,normal
2026-09-10 00:25:58.905912032,192.168.10.13,192.168.10.1,UDP,50019,53,8,2230,normal
2026-09-10 00:26:06.222289109,192.168.10.12,34.231.20.5,TCP,53411,8883,2,275,normal
2026-09-10 00:26:08.317161171,192.168.10.12,34.231.20.5,TCP,49630,8883,1,166,normal
2026-09-10 00:26:09.227638485,192.168.10.11,192.168.10.1,UDP,60627,53,3,3108,normal
2026-09-10 00:26:12.194950459,192.168.10.11,45.57.40.1,TCP,64967,443,5,5288,normal
2026-09-10 00:26:16.455698398,192.168.10.21,17.253.144.10,TCP,49455,443,2,1166,normal
2026-09-10 00:26:20.006270767,192.168.10.10,52.95.110.20,TCP,62299,443,4,1891,normal
2026-09-10 00:26:22.597225804,192.168.10.10,52.95.110.20,TCP,65273,443,13,6661,normal
2026-09-10 00:26:23.445632944,192.168.10.12,34.231.20.5,TCP,62936,8883,2,250,normal
2026-09-10 00:26:27.307067386,192.168.10.10,52.95.110.20,TCP,56001,443,36,18852,normal
2026-09-10 00:26:27.313380633,192.168.10.13,54.239.28.85,TCP,57019,443,4,1173,normal
2026-09-10 00:26:29.139257539,192.168.10.20,151.101.1.69,TCP,51854,443,18,11721,normal
2026-09-10 00:26:30.885602253,192.168.10.11,142.250.185.46,TCP,60404,443,2,1670,normal
2026-09-10 00:26:33.420547179,192.168.10.11,192.168.10.1,UDP,63912,53,4,3035,normal
2026-09-10 00:26:44.393862693,192.168.10.12,34.231.20.5,TCP,60630,8883,1,124,normal
2026-09-10 00:26:44.397259443,192.168.10.21,142.250.185.46,TCP,57596,443,26,20308,normal
2026-09-10 00:26:46.339895887,192.168.10.13,54.239.28.85,TCP,59072,443,7,1680,normal
2026-09-10 00:26:49.502779577,192.168.10.12,34.231.20.5,TCP,56586,8883,1,163,normal
2026-09-10 00:26:51.329564957,192.168.10.10,52.95.110.20,TCP,56398,443,26,13186,normal
2026-09-10 00:27:00.623424642,192.168.10.21,142.250.185.46,TCP,55275,443,10,6488,normal
2026-09-10 00:27:05.324373609,192.168.10.10,52.95.110.20,TCP,53221,443,15,5878,normal
2026-09-10 00:27:08.114302260,192.168.10.11,45.57.40.1,TCP,60591,443,6,5054,normal
2026-09-10 00:27:13.610632888,192.168.10.10,52.95.110.20,TCP,56622,443,37,20290,normal
2026-09-10 00:27:14.978243302,192.168.10.13,162.159.200.1,UDP,64712,123,5,2050,normal
2026-09-10 00:27:23.266477467,192.168.10.10,52.95.110.20,TCP,55775,443,14,6915,normal
2026-09-10 00:27:28.192004671,192.168.10.12,34.231.20.5,TCP,56616,8883,7,1238,normal
2026-09-10 00:27:32.340315016,192.168.10.21,17.253.144.10,TCP,56742,443,1,590,normal
2026-09-10 00:27:33.340939405,192.168.10.21,17.253.144.10,TCP,64412,443,16,8278,normal
2026-09-10 00:27:33.747100718,192.168.10.11,45.57.40.1,TCP,54957,443,21,20558,normal
2026-09-10 00:27:36.660032648,192.168.10.20,140.82.112.3,TCP,51207,443,18,11339,normal
2026-09-10 00:27:42.441537004,192.168.10.13,54.239.28.85,TCP,51664,443,1,267,normal
2026-09-10 00:27:43.640181923,192.168.10.21,157.240.1.35,TCP,53408,443,10,5160,normal
2026-09-10 00:27:51.900841484,192.168.10.10,52.95.110.20,TCP,65383,443,22,11787,normal
2026-09-10 00:27:58.325353873,192.168.10.10,52.95.110.20,TCP,49508,443,7,3910,normal
2026-09-10 00:28:02.063114366,192.168.10.10,52.95.110.20,TCP,57679,443,18,8537,normal
2026-09-10 00:28:09.373973418,192.168.10.10,52.95.110.20,TCP,53673,443,7,4246,normal
2026-09-10 00:28:11.698424753,192.168.10.10,52.95.110.20,TCP,64805,443,12,6645,normal
2026-09-10 00:28:14.049036075,192.168.10.10,52.95.110.20,TCP,59175,443,3,1324,normal
2026-09-10 00:28:21.573304968,192.168.10.12,34.231.20.5,TCP,54155,8883,1,178,normal
2026-09-10 00:28:24.685232276,192.168.10.13,54.239.28.85,TCP,55404,443,10,3275,normal
2026-09-10 00:28:25.946785091,192.168.10.10,52.95.110.20,TCP,58336,443,20,9249,normal
2026-09-10 00:28:29.178116199,192.168.10.20,192.168.10.1,UDP,54850,53,16,13964,normal
2026-09-10 00:28:30.523906264,192.168.10.12,34.231.20.5,TCP,57359,8883,4,617,normal
2026-09-10 00:28:33.485838682,192.168.10.11,45.57.40.1,TCP,58456,443,15,11398,normal
2026-09-10 00:28:40.176933389,192.168.10.10,52.95.110.20,TCP,62724,443,1,601,normal
2026-09-10 00:28:42.194519973,192.168.10.21,157.240.1.35,TCP,52516,443,25,16297,normal
2026-09-10 00:28:44.791291451,192.168.10.11,142.250.185.46,TCP,63623,443,8,8704,normal
2026-09-10 00:29:09.281403837,192.168.10.13,162.159.200.1,UDP,61798,123,7,1669,normal
2026-09-10 00:29:13.397773340,192.168.10.11,45.57.40.1,TCP,57861,443,22,21054,normal
2026-09-10 00:29:13.486763866,192.168.10.21,17.253.144.10,TCP,62773,443,23,12139,normal
2026-09-10 00:29:14.623153419,192.168.10.10,52.95.110.20,TCP,59146,443,26,11794,normal
2026-09-10 00:29:19.093243765,192.168.10.12,34.231.20.5,TCP,64709,8883,6,738,normal
2026-09-10 00:29:22.645036577,192.168.10.20,13.107.42.14,TCP,54242,443,1,498,normal
2026-09-10 00:29:29.018066476,192.168.10.20,192.168.10.1,UDP,49441,53,3,2613,normal
2026-09-10 00:29:29.369522172,192.168.10.10,162.159.200.1,UDP,53602,123,81,34285,normal
2026-09-10 00:29:30.871938923,192.168.10.20,13.107.42.14,TCP,52248,443,9,5833,normal
2026-09-10 00:29:36.659262775,192.168.10.11,45.57.40.1,TCP,55901,443,7,4338,normal
2026-09-10 00:29:59.104804833,192.168.10.20,151.101.1.69,TCP,62701,443,6,3433,normal
2026-09-10 00:30:06.115625500,192.168.10.12,192.168.10.1,UDP,53649,53,1,135,normal
2026-09-10 00:30:09.893054464,192.168.10.10,52.95.110.20,TCP,54964,443,27,13643,normal
2026-09-10 00:30:12.935859616,192.168.10.21,157.240.1.35,TCP,63662,443,33,14674,normal
2026-09-10 00:30:19.553940764,192.168.10.11,45.57.40.1,TCP,62590,443,16,11603,normal
2026-09-10 00:30:19.703151541,192.168.10.13,54.239.28.85,TCP,54282,443,11,3480,normal
2026-09-10 00:30:20.781396664,192.168.10.12,34.231.20.5,TCP,56673,8883,2,266,normal
2026-09-10 00:30:24.720366981,192.168.10.10,52.95.110.20,TCP,54756,443,39,21759,normal
2026-09-10 00:30:26.804215058,192.168.10.12,192.168.10.1,UDP,50248,53,2,251,normal
2026-09-10 00:30:38.446381672,192.168.10.20,140.82.112.3,TCP,49517,443,2,1245,normal
2026-09-10 00:30:38.615578051,192.168.10.10,192.168.10.1,UDP,58589,53,13,5975,normal
2026-09-10 00:30:39.060649426,192.168.10.12,34.231.20.5,TCP,63344,8883,4,509,normal
2026-09-10 00:30:55.427896683,192.168.10.20,151.101.1.69,TCP,56407,443,10,6726,normal
2026-09-10 00:31:01.753289063,192.168.10.20,142.250.185.46,TCP,53887,443,14,11521,normal
2026-09-10 00:31:18.691816266,192.168.10.10,52.95.110.20,TCP,50862,443,18,11250,normal
2026-09-10 00:31:23.095177825,192.168.10.21,142.250.185.46,TCP,51938,443,31,19191,normal
2026-09-10 00:31:25.872417907,192.168.10.12,34.231.20.5,TCP,53687,8883,3,458,normal
2026-09-10 00:31:26.212499423,192.168.10.13,54.239.28.85,TCP,51062,443,10,3808,normal
2026-09-10 00:31:28.099397485,192.168.10.11,45.57.40.1,TCP,60990,443,19,13648,normal
2026-09-10 00:31:34.444976530,192.168.10.10,52.95.110.20,TCP,49254,443,25,14841,normal
2026-09-10 00:31:42.034556606,192.168.10.11,192.168.10.1,UDP,61356,53,7,7006,normal
2026-09-10 00:31:42.139619065,192.168.10.12,34.231.20.5,TCP,58320,8883,1,122,normal
2026-09-10 00:31:51.506534279,192.168.10.10,52.95.110.20,TCP,53120,443,18,10540,normal
2026-09-10 00:31:53.360479041,192.168.10.10,52.95.110.20,TCP,61897,443,7,3477,normal
2026-09-10 00:32:11.714893100,192.168.10.13,54.239.28.85,TCP,60439,443,10,3498,normal
2026-09-10 00:32:28.330996021,192.168.10.12,34.231.20.5,TCP,56260,8883,1,125,normal
2026-09-10 00:32:37.194778656,192.168.10.10,52.95.110.20,TCP,60716,443,72,38701,normal
2026-09-10 00:32:43.072166805,192.168.10.20,142.250.185.46,TCP,59443,443,21,17379,normal
2026-09-10 00:32:43.399295009,192.168.10.11,45.57.40.1,TCP,64352,443,14,13515,normal
2026-09-10 00:32:52.376544790,192.168.10.12,34.231.20.5,TCP,51917,8883,6,1017,normal
2026-09-10 00:32:52.822363659,192.168.10.21,157.240.1.35,TCP,54952,443,23,12640,normal
2026-09-10 00:33:07.656945283,192.168.10.11,23.62.99.10,TCP,60372,80,4,2989,normal
2026-09-10 00:33:12.347389596,192.168.10.10,52.95.110.20,TCP,50082,443,7,3641,normal
2026-09-10 00:33:13.184983912,192.168.10.10,192.168.10.1,UDP,58459,53,7,4011,normal
2026-09-10 00:33:13.963916984,192.168.10.20,142.250.185.46,TCP,55014,443,6,3278,normal
2026-09-10 00:33:17.908712371,192.168.10.12,34.231.20.5,TCP,56211,8883,2,289,normal
2026-09-10 00:33:19.067556125,192.168.10.12,34.231.20.5,TCP,61290,8883,4,547,normal
2026-09-10 00:33:19.437083125,192.168.10.20,13.107.42.14,TCP,62674,443,7,4412,normal
2026-09-10 00:33:25.437191702,192.168.10.10,52.95.110.20,TCP,59175,443,2,1117,normal
2026-09-10 00:33:28.040030708,192.168.10.11,142.250.185.46,TCP,51585,443,1,927,normal
2026-09-10 00:33:29.027305117,192.168.10.10,52.95.110.20,TCP,56805,443,14,7548,normal
2026-09-10 00:33:36.257862422,192.168.10.11,45.57.40.1,TCP,51010,443,6,6890,normal
2026-09-10 00:33:36.283216072,192.168.10.13,54.239.28.85,TCP,54297,443,9,2918,normal
2026-09-10 00:33:40.431041339,192.168.10.21,17.253.144.10,TCP,55091,443,31,25053,normal
2026-09-10 00:33:49.692435332,192.168.10.10,52.95.110.20,TCP,64937,443,6,3725,normal
2026-09-10 00:33:52.883753694,192.168.10.10,52.95.110.20,TCP,62053,443,2,1042,normal
2026-09-10 00:33:59.679499294,192.168.10.10,192.168.10.1,UDP,54853,53,2,1203,normal
2026-09-10 00:34:00.865179186,192.168.10.10,162.159.200.1,UDP,52016,123,12,5232,normal
2026-09-10 00:34:03.616400344,192.168.10.13,54.239.28.85,TCP,49176,443,5,1184,normal
2026-09-10 00:34:03.944214920,192.168.10.20,142.250.185.46,TCP,58857,443,17,13288,normal
2026-09-10 00:34:13.068983370,192.168.10.12,34.231.20.5,TCP,50484,8883,7,858,normal
2026-09-10 00:34:18.534551208,192.168.10.21,192.168.10.1,UDP,63092,53,15,7729,normal
2026-09-10 00:34:19.741946896,192.168.10.10,192.168.10.1,UDP,52879,53,2,1118,normal
2026-09-10 00:34:20.049858692,192.168.10.21,157.240.1.35,TCP,63475,443,4,2633,normal
2026-09-10 00:34:21.798467287,192.168.10.10,192.168.10.1,UDP,61045,53,17,8420,normal
2026-09-10 00:34:25.244498124,192.168.10.10,52.95.110.20,TCP,49240,443,34,16385,normal
2026-09-10 00:34:43.707513316,192.168.10.11,192.168.10.1,UDP,64674,53,22,20934,normal
2026-09-10 00:34:44.562317464,192.168.10.11,192.168.10.1,UDP,52939,53,6,6618,normal
2026-09-10 00:34:46.418108388,192.168.10.10,52.95.110.20,TCP,50225,443,4,2159,normal
2026-09-10 00:34:52.439755820,192.168.10.20,192.168.10.1,UDP,58164,53,6,3646,normal
2026-09-10 00:34:55.510993687,192.168.10.10,52.95.110.20,TCP,61311,443,24,18024,normal
2026-09-10 00:35:02.141523787,192.168.10.21,157.240.1.35,TCP,59836,443,8,3949,normal
2026-09-10 00:35:04.272748386,192.168.10.13,162.159.200.1,UDP,51564,123,1,307,normal
2026-09-10 00:35:04.649940495,192.168.10.10,52.95.110.20,TCP,50226,443,2,864,normal
2026-09-10 00:35:08.408355528,192.168.10.20,142.250.185.46,TCP,49382,443,24,15781,normal
2026-09-10 00:35:10.496037153,192.168.10.12,34.231.20.5,TCP,53638,8883,7,959,normal
2026-09-10 00:35:13.228847940,192.168.10.13,192.168.10.1,UDP,64049,53,6,1858,normal
2026-09-10 00:35:14.296228274,192.168.10.11,142.250.185.46,TCP,64355,443,6,5569,normal
2026-09-10 00:35:16.040829879,192.168.10.21,157.240.1.35,TCP,54168,443,15,8920,normal
2026-09-10 00:35:17.504436028,192.168.10.12,34.231.20.5,TCP,54271,8883,1,119,normal
2026-09-10 00:35:31.507641449,192.168.10.10,52.95.110.20,TCP,56106,443,2,948,normal
2026-09-10 00:35:31.610962548,192.168.10.11,45.57.40.1,TCP,54799,443,9,7213,normal
2026-09-10 00:35:35.205791430,192.168.10.10,162.159.200.1,UDP,57191,123,5,2714,normal
2026-09-10 00:35:35.273923144,192.168.10.21,142.250.185.46,TCP,60597,443,8,4847,normal
2026-09-10 00:35:35.885906806,192.168.10.10,52.95.110.20,TCP,59386,443,6,3188,normal
2026-09-10 00:35:36.866784017,192.168.10.13,54.239.28.85,TCP,51270,443,3,752,normal
2026-09-10 00:35:38.246702325,192.168.10.10,52.95.110.20,TCP,56908,443,13,5400,normal
2026-09-10 00:35:41.970802062,192.168.10.10,192.168.10.1,UDP,55405,53,3,1794,normal
2026-09-10 00:35:42.293414882,192.168.10.10,52.95.110.20,TCP,63325,443,19,8617,normal
2026-09-10 00:35:54.112242634,192.168.10.10,162.159.200.1,UDP,53919,123,1,472,normal
2026-09-10 00:35:59.709388416,192.168.10.10,52.95.110.20,TCP,51295,443,21,11051,normal
2026-09-10 00:36:04.819178986,192.168.10.21,192.168.10.1,UDP,57265,53,6,3469,normal
2026-09-10 00:36:08.443204552,192.168.10.12,192.168.10.1,UDP,55942,53,2,330,normal
2026-09-10 00:36:17.721495706,192.168.10.12,34.231.20.5,TCP,57442,8883,1,176,normal
2026-09-10 00:36:18.274529199,192.168.10.20,192.168.10.1,UDP,64988,53,19,16192,normal
2026-09-10 00:36:18.811656305,192.168.10.12,34.231.20.5,TCP,51858,8883,1,115,normal
2026-09-10 00:36:20.686661159,192.168.10.12,192.168.10.1,UDP,62848,53,1,153,normal
2026-09-10 00:36:24.068511975,192.168.10.10,52.95.110.20,TCP,49503,443,1,549,normal
2026-09-10 00:36:25.648155018,192.168.10.11,192.168.10.1,UDP,54165,53,16,13633,normal
2026-09-10 00:36:27.745368390,192.168.10.10,52.95.110.20,TCP,51358,443,10,5784,normal
2026-09-10 00:36:36.694210623,192.168.10.10,52.95.110.20,TCP,49777,443,2,1235,normal
2026-09-10 00:36:37.595631880,192.168.10.10,52.95.110.20,TCP,50207,443,37,19381,normal
2026-09-10 00:36:41.244838890,192.168.10.21,157.240.1.35,TCP,56869,443,15,9795,normal
2026-09-10 00:36:45.756073695,192.168.10.10,52.95.110.20,TCP,55568,443,10,5060,normal
2026-09-10 00:36:49.491919684,192.168.10.13,54.239.28.85,TCP,65086,443,8,2821,normal
2026-09-10 00:36:51.620794172,192.168.10.10,52.95.110.20,TCP,50494,443,1,684,normal
2026-09-10 00:36:55.931053147,192.168.10.10,52.95.110.20,TCP,53105,443,5,2629,normal
2026-09-10 00:36:59.228387256,192.168.10.10,52.95.110.20,TCP,57980,443,2,765,normal
2026-09-10 00:37:03.116549005,192.168.10.12,34.231.20.5,TCP,52468,8883,5,749,normal
